time,flow_model
8/3/2016 11:25,4.39583
8/3/2016 11:30,4.39138
8/3/2016 11:35,4.38717
8/3/2016 11:40,4.38334
8/3/2016 11:45,4.3798
8/3/2016 11:50,4.37637
8/3/2016 11:55,4.37296
8/3/2016 12:00,4.36955
8/3/2016 12:05,4.3661
8/3/2016 12:10,4.3626
8/3/2016 12:15,4.35904
8/3/2016 12:20,4.35539
8/3/2016 12:25,4.35167
8/3/2016 12:30,4.34792
8/3/2016 12:35,4.34413
8/3/2016 12:40,4.34024
8/3/2016 12:45,4.33619
8/3/2016 12:50,4.33205
8/3/2016 12:55,4.32789
8/3/2016 13:00,4.32373
8/3/2016 13:05,4.31947
8/3/2016 13:10,4.315
8/3/2016 13:15,4.31035
8/3/2016 13:20,4.30537
8/3/2016 13:25,4.30015
8/3/2016 13:30,4.29481
8/3/2016 13:35,4.28936
8/3/2016 13:40,4.28357
8/3/2016 13:45,4.27722
8/3/2016 13:50,4.27054
8/3/2016 13:55,4.2638
8/3/2016 14:00,4.25706
8/3/2016 14:05,4.25039
8/3/2016 14:10,4.24389
8/3/2016 14:15,4.23755
8/3/2016 14:20,4.23148
8/3/2016 14:25,4.22562
8/3/2016 14:30,4.21986
8/3/2016 14:35,4.21417
8/3/2016 14:40,4.20877
8/3/2016 14:45,4.20386
8/3/2016 14:50,4.19921
8/3/2016 14:55,4.19461
8/3/2016 15:00,4.19001
8/3/2016 15:05,4.18569
8/3/2016 15:10,4.18188
8/3/2016 15:15,4.17859
8/3/2016 15:20,4.17614
8/3/2016 15:25,4.17437
8/3/2016 15:30,4.17291
8/3/2016 15:35,4.17171
8/3/2016 15:40,4.17141
8/3/2016 15:45,4.17264
8/3/2016 15:50,4.17474
8/3/2016 15:55,4.17698
8/3/2016 16:00,4.17923
8/3/2016 16:05,4.18175
8/3/2016 16:10,4.18481
8/3/2016 16:15,4.18841
8/3/2016 16:20,4.19287
8/3/2016 16:25,4.198
8/3/2016 16:30,4.20336
8/3/2016 16:35,4.2087
8/3/2016 16:40,4.21492
8/3/2016 16:45,4.22351
8/3/2016 16:50,4.23335
8/3/2016 16:55,4.24341
8/3/2016 17:00,4.25349
8/3/2016 17:05,4.26369
8/3/2016 17:10,4.27411
8/3/2016 17:15,4.28476
8/3/2016 17:20,4.29576
8/3/2016 17:25,4.30705
8/3/2016 17:30,4.31848
8/3/2016 17:35,4.33003
8/3/2016 17:40,4.34198
8/3/2016 17:45,4.35459
8/3/2016 17:50,4.36756
8/3/2016 17:55,4.38062
8/3/2016 18:00,4.39368
8/3/2016 18:05,4.40682
8/3/2016 18:10,4.42008
8/3/2016 18:15,4.43348
8/3/2016 18:20,4.44708
8/3/2016 18:25,4.46084
8/3/2016 18:30,4.47467
8/3/2016 18:35,4.48859
8/3/2016 18:40,4.50276
8/3/2016 18:45,4.5173
8/3/2016 18:50,4.53202
8/3/2016 18:55,4.54678
8/3/2016 19:00,4.56156
8/3/2016 19:05,4.57614
8/3/2016 19:10,4.59037
8/3/2016 19:15,4.60421
8/3/2016 19:20,4.61748
8/3/2016 19:25,4.63031
8/3/2016 19:30,4.64292
8/3/2016 19:35,4.65525
8/3/2016 19:40,4.66673
8/3/2016 19:45,4.67716
8/3/2016 19:50,4.68719
8/3/2016 19:55,4.69716
8/3/2016 20:00,4.70712
8/3/2016 20:05,4.71657
8/3/2016 20:10,4.72503
8/3/2016 20:15,4.7325
8/3/2016 20:20,4.73846
8/3/2016 20:25,4.74327
8/3/2016 20:30,4.74747
8/3/2016 20:35,4.75076
8/3/2016 20:40,4.75161
8/3/2016 20:45,4.74996
8/3/2016 20:50,4.7475
8/3/2016 20:55,4.74495
8/3/2016 21:00,4.74239
8/3/2016 21:05,4.73916
8/3/2016 21:10,4.73471
8/3/2016 21:15,4.72898
8/3/2016 21:20,4.72132
8/3/2016 21:25,4.71219
8/3/2016 21:30,4.70228
8/3/2016 21:35,4.69132
8/3/2016 21:40,4.67745
8/3/2016 21:45,4.66045
8/3/2016 21:50,4.64234
8/3/2016 21:55,4.62411
8/3/2016 22:00,4.60587
8/3/2016 22:05,4.58697
8/3/2016 22:10,4.56683
8/3/2016 22:15,4.54543
8/3/2016 22:20,4.52208
8/3/2016 22:25,4.4972
8/3/2016 22:30,4.47156
8/3/2016 22:35,4.44514
8/3/2016 22:40,4.41636
8/3/2016 22:45,4.38427
8/3/2016 22:50,4.35055
8/3/2016 22:55,4.31651
8/3/2016 23:00,4.28236
8/3/2016 23:05,4.24805
8/3/2016 23:10,4.21352
8/3/2016 23:15,4.17883
8/3/2016 23:20,4.14389
8/3/2016 23:25,4.1087
8/3/2016 23:30,4.07335
8/3/2016 23:35,4.03791
8/3/2016 23:40,4.00216
8/3/2016 23:45,3.96604
8/3/2016 23:50,3.92972
8/3/2016 23:55,3.89335
8/4/2016 0:00,3.85695
8/4/2016 0:05,3.82053
8/4/2016 0:10,3.78413
8/4/2016 0:15,3.74773
8/4/2016 0:20,3.71131
8/4/2016 0:25,3.67489
8/4/2016 0:30,3.63852
8/4/2016 0:35,3.60226
8/4/2016 0:40,3.56634
8/4/2016 0:45,3.53068
8/4/2016 0:50,3.49508
8/4/2016 0:55,3.45949
8/4/2016 1:00,3.42396
8/4/2016 1:05,3.38894
8/4/2016 1:10,3.35482
8/4/2016 1:15,3.32156
8/4/2016 1:20,3.28967
8/4/2016 1:25,3.2589
8/4/2016 1:30,3.2287
8/4/2016 1:35,3.19908
8/4/2016 1:40,3.17092
8/4/2016 1:45,3.14529
8/4/2016 1:50,3.12125
8/4/2016 1:55,3.09759
8/4/2016 2:00,3.07399
8/4/2016 2:05,3.05097
8/4/2016 2:10,3.02896
8/4/2016 2:15,3.00787
8/4/2016 2:20,2.98819
8/4/2016 2:25,2.9698
8/4/2016 2:30,2.9522
8/4/2016 2:35,2.93506
8/4/2016 2:40,2.91889
8/4/2016 2:45,2.90511
8/4/2016 2:50,2.89379
8/4/2016 2:55,2.88337
8/4/2016 3:00,2.87309
8/4/2016 3:05,2.86363
8/4/2016 3:10,2.85572
8/4/2016 3:15,2.84912
8/4/2016 3:20,2.84456
8/4/2016 3:25,2.84198
8/4/2016 3:30,2.84071
8/4/2016 3:35,2.84013
8/4/2016 3:40,2.84069
8/4/2016 3:45,2.84453
8/4/2016 3:50,2.85275
8/4/2016 3:55,2.86312
8/4/2016 4:00,2.87388
8/4/2016 4:05,2.88572
8/4/2016 4:10,2.89956
8/4/2016 4:15,2.91517
8/4/2016 4:20,2.93358
8/4/2016 4:25,2.95465
8/4/2016 4:30,2.97743
8/4/2016 4:35,3.00122
8/4/2016 4:40,3.02727
8/4/2016 4:45,3.05925
8/4/2016 4:50,3.09694
8/4/2016 4:55,3.13623
8/4/2016 5:00,3.1754
8/4/2016 5:05,3.21562
8/4/2016 5:10,3.25793
8/4/2016 5:15,3.30215
8/4/2016 5:20,3.34959
8/4/2016 5:25,3.39988
8/4/2016 5:30,3.45173
8/4/2016 5:35,3.50484
8/4/2016 5:40,3.56241
8/4/2016 5:45,3.62742
8/4/2016 5:50,3.69567
8/4/2016 5:55,3.7635
8/4/2016 6:00,3.83062
8/4/2016 6:05,3.89618
8/4/2016 6:10,3.96002
8/4/2016 6:15,4.02255
8/4/2016 6:20,4.0831
8/4/2016 6:25,4.14183
8/4/2016 6:30,4.19957
8/4/2016 6:35,4.25679
8/4/2016 6:40,4.31214
8/4/2016 6:45,4.36378
8/4/2016 6:50,4.41344
8/4/2016 6:55,4.46289
8/4/2016 7:00,4.51257
8/4/2016 7:05,4.56013
8/4/2016 7:10,4.60357
8/4/2016 7:15,4.64285
8/4/2016 7:20,4.67564
8/4/2016 7:25,4.70356
8/4/2016 7:30,4.72881
8/4/2016 7:35,4.74985
8/4/2016 7:40,4.75943
8/4/2016 7:45,4.7577
8/4/2016 7:50,4.75245
8/4/2016 7:55,4.74683
8/4/2016 8:00,4.74118
8/4/2016 8:05,4.73498
8/4/2016 8:10,4.72776
8/4/2016 8:15,4.71949
8/4/2016 8:20,4.70962
8/4/2016 8:25,4.69854
8/4/2016 8:30,4.68682
8/4/2016 8:35,4.67426
8/4/2016 8:40,4.65931
8/4/2016 8:45,4.64177
8/4/2016 8:50,4.62331
8/4/2016 8:55,4.60472
8/4/2016 9:00,4.58612
8/4/2016 9:05,4.56808
8/4/2016 9:10,4.55108
8/4/2016 9:15,4.53516
8/4/2016 9:20,4.52092
8/4/2016 9:25,4.50798
8/4/2016 9:30,4.49568
8/4/2016 9:35,4.48401
8/4/2016 9:40,4.47438
8/4/2016 9:45,4.46773
8/4/2016 9:50,4.46253
8/4/2016 9:55,4.45757
8/4/2016 10:00,4.45264
8/4/2016 10:05,4.44775
8/4/2016 10:10,4.44292
8/4/2016 10:15,4.43817
8/4/2016 10:20,4.43352
8/4/2016 10:25,4.42897
8/4/2016 10:30,4.42445
8/4/2016 10:35,4.41998
8/4/2016 10:40,4.41564
8/4/2016 10:45,4.41149
8/4/2016 10:50,4.40745
8/4/2016 10:55,4.40343
8/4/2016 11:00,4.39941
8/4/2016 11:05,4.39542
8/4/2016 11:10,4.39148
8/4/2016 11:15,4.3876
8/4/2016 11:20,4.38381
8/4/2016 11:25,4.38009
8/4/2016 11:30,4.3764
8/4/2016 11:35,4.37275
8/4/2016 11:40,4.36919
8/4/2016 11:45,4.3658
8/4/2016 11:50,4.36249
8/4/2016 11:55,4.35919
8/4/2016 12:00,4.3559
8/4/2016 12:05,4.35258
8/4/2016 12:10,4.3492
8/4/2016 12:15,4.34577
8/4/2016 12:20,4.34225
8/4/2016 12:25,4.33865
8/4/2016 12:30,4.33503
8/4/2016 12:35,4.33137
8/4/2016 12:40,4.32761
8/4/2016 12:45,4.3237
8/4/2016 12:50,4.31969
8/4/2016 12:55,4.31567
8/4/2016 13:00,4.31165
8/4/2016 13:05,4.30752
8/4/2016 13:10,4.3032
8/4/2016 13:15,4.29868
8/4/2016 13:20,4.29385
8/4/2016 13:25,4.28878
8/4/2016 13:30,4.28358
8/4/2016 13:35,4.27829
8/4/2016 13:40,4.27265
8/4/2016 13:45,4.26645
8/4/2016 13:50,4.25993
8/4/2016 13:55,4.25335
8/4/2016 14:00,4.24676
8/4/2016 14:05,4.24026
8/4/2016 14:10,4.23393
8/4/2016 14:15,4.22776
8/4/2016 14:20,4.22186
8/4/2016 14:25,4.21618
8/4/2016 14:30,4.21059
8/4/2016 14:35,4.20509
8/4/2016 14:40,4.19987
8/4/2016 14:45,4.19515
8/4/2016 14:50,4.19069
8/4/2016 14:55,4.18629
8/4/2016 15:00,4.1819
8/4/2016 15:05,4.17778
8/4/2016 15:10,4.17419
8/4/2016 15:15,4.17112
8/4/2016 15:20,4.1689
8/4/2016 15:25,4.16736
8/4/2016 15:30,4.16615
8/4/2016 15:35,4.16519
8/4/2016 15:40,4.16515
8/4/2016 15:45,4.16666
8/4/2016 15:50,4.16904
8/4/2016 15:55,4.17158
8/4/2016 16:00,4.17415
8/4/2016 16:05,4.17701
8/4/2016 16:10,4.18044
8/4/2016 16:15,4.18444
8/4/2016 16:20,4.18935
8/4/2016 16:25,4.195
8/4/2016 16:30,4.201
8/4/2016 16:35,4.20727
8/4/2016 16:40,4.21454
8/4/2016 16:45,4.22347
8/4/2016 16:50,4.23335
8/4/2016 16:55,4.24341
8/4/2016 17:00,4.25349
8/4/2016 17:05,4.26369
8/4/2016 17:10,4.2741
8/4/2016 17:15,4.28475
8/4/2016 17:20,4.29576
8/4/2016 17:25,4.30705
8/4/2016 17:30,4.31848
8/4/2016 17:35,4.33003
8/4/2016 17:40,4.34198
8/4/2016 17:45,4.35459
8/4/2016 17:50,4.36756
8/4/2016 17:55,4.38061
8/4/2016 18:00,4.39368
8/4/2016 18:05,4.40681
8/4/2016 18:10,4.42008
8/4/2016 18:15,4.43347
8/4/2016 18:20,4.44707
8/4/2016 18:25,4.46083
8/4/2016 18:30,4.47467
8/4/2016 18:35,4.48859
8/4/2016 18:40,4.50275
8/4/2016 18:45,4.51729
8/4/2016 18:50,4.53202
8/4/2016 18:55,4.54678
8/4/2016 19:00,4.56155
8/4/2016 19:05,4.57614
8/4/2016 19:10,4.59036
8/4/2016 19:15,4.60421
8/4/2016 19:20,4.61748
8/4/2016 19:25,4.63031
8/4/2016 19:30,4.64292
8/4/2016 19:35,4.65525
8/4/2016 19:40,4.66672
8/4/2016 19:45,4.67716
8/4/2016 19:50,4.68718
8/4/2016 19:55,4.69715
8/4/2016 20:00,4.70712
8/4/2016 20:05,4.71657
8/4/2016 20:10,4.72503
8/4/2016 20:15,4.7325
8/4/2016 20:20,4.73846
8/4/2016 20:25,4.74327
8/4/2016 20:30,4.74747
8/4/2016 20:35,4.75076
8/4/2016 20:40,4.7516
8/4/2016 20:45,4.74995
8/4/2016 20:50,4.7475
8/4/2016 20:55,4.74494
8/4/2016 21:00,4.74238
8/4/2016 21:05,4.73916
8/4/2016 21:10,4.73471
8/4/2016 21:15,4.72898
8/4/2016 21:20,4.72131
8/4/2016 21:25,4.71218
8/4/2016 21:30,4.70228
8/4/2016 21:35,4.69131
8/4/2016 21:40,4.67745
8/4/2016 21:45,4.66044
8/4/2016 21:50,4.64233
8/4/2016 21:55,4.6241
8/4/2016 22:00,4.60587
8/4/2016 22:05,4.58697
8/4/2016 22:10,4.56683
8/4/2016 22:15,4.54543
8/4/2016 22:20,4.52208
8/4/2016 22:25,4.4972
8/4/2016 22:30,4.47156
8/4/2016 22:35,4.44514
8/4/2016 22:40,4.41635
8/4/2016 22:45,4.38426
8/4/2016 22:50,4.35055
8/4/2016 22:55,4.3165
8/4/2016 23:00,4.28236
8/4/2016 23:05,4.24804
8/4/2016 23:10,4.21351
8/4/2016 23:15,4.17882
8/4/2016 23:20,4.14388
8/4/2016 23:25,4.1087
8/4/2016 23:30,4.07334
8/4/2016 23:35,4.03791
8/4/2016 23:40,4.00215
8/4/2016 23:45,3.96604
8/4/2016 23:50,3.92971
8/4/2016 23:55,3.89335
8/5/2016 0:00,3.85695
8/5/2016 0:05,3.82053
8/5/2016 0:10,3.78412
8/5/2016 0:15,3.74772
8/5/2016 0:20,3.71131
8/5/2016 0:25,3.67489
8/5/2016 0:30,3.63851
8/5/2016 0:35,3.60226
8/5/2016 0:40,3.56634
8/5/2016 0:45,3.53068
8/5/2016 0:50,3.49508
8/5/2016 0:55,3.45948
8/5/2016 1:00,3.42396
8/5/2016 1:05,3.38894
8/5/2016 1:10,3.35482
8/5/2016 1:15,3.32155
8/5/2016 1:20,3.28967
8/5/2016 1:25,3.2589
8/5/2016 1:30,3.22869
8/5/2016 1:35,3.19908
8/5/2016 1:40,3.17092
8/5/2016 1:45,3.14528
8/5/2016 1:50,3.12125
8/5/2016 1:55,3.09759
8/5/2016 2:00,3.07399
8/5/2016 2:05,3.05097
8/5/2016 2:10,3.02896
8/5/2016 2:15,3.00787
8/5/2016 2:20,2.98819
8/5/2016 2:25,2.96979
8/5/2016 2:30,2.9522
8/5/2016 2:35,2.93506
8/5/2016 2:40,2.91888
8/5/2016 2:45,2.90511
8/5/2016 2:50,2.89379
8/5/2016 2:55,2.88337
8/5/2016 3:00,2.87308
8/5/2016 3:05,2.86363
8/5/2016 3:10,2.85572
8/5/2016 3:15,2.84912
8/5/2016 3:20,2.84455
8/5/2016 3:25,2.84198
8/5/2016 3:30,2.8407
8/5/2016 3:35,2.84013
8/5/2016 3:40,2.84069
8/5/2016 3:45,2.84452
8/5/2016 3:50,2.85275
8/5/2016 3:55,2.86312
8/5/2016 4:00,2.87388
8/5/2016 4:05,2.88572
8/5/2016 4:10,2.89956
8/5/2016 4:15,2.91517
8/5/2016 4:20,2.93358
8/5/2016 4:25,2.95465
8/5/2016 4:30,2.97743
8/5/2016 4:35,3.00121
8/5/2016 4:40,3.02726
8/5/2016 4:45,3.05925
8/5/2016 4:50,3.09694
8/5/2016 4:55,3.13623
8/5/2016 5:00,3.1754
8/5/2016 5:05,3.21561
8/5/2016 5:10,3.25793
8/5/2016 5:15,3.30215
8/5/2016 5:20,3.34958
8/5/2016 5:25,3.39987
8/5/2016 5:30,3.45173
8/5/2016 5:35,3.50484
8/5/2016 5:40,3.56241
8/5/2016 5:45,3.62741
8/5/2016 5:50,3.69567
8/5/2016 5:55,3.7635
8/5/2016 6:00,3.83062
8/5/2016 6:05,3.89618
8/5/2016 6:10,3.96002
8/5/2016 6:15,4.02254
8/5/2016 6:20,4.0831
8/5/2016 6:25,4.14182
8/5/2016 6:30,4.19957
8/5/2016 6:35,4.25678
8/5/2016 6:40,4.31214
8/5/2016 6:45,4.36378
8/5/2016 6:50,4.41343
8/5/2016 6:55,4.46289
8/5/2016 7:00,4.51256
8/5/2016 7:05,4.56013
8/5/2016 7:10,4.60356
8/5/2016 7:15,4.64285
8/5/2016 7:20,4.67564
8/5/2016 7:25,4.70356
8/5/2016 7:30,4.7288
8/5/2016 7:35,4.74985
8/5/2016 7:40,4.75943
8/5/2016 7:45,4.75769
8/5/2016 7:50,4.75245
8/5/2016 7:55,4.74682
8/5/2016 8:00,4.74118
8/5/2016 8:05,4.73498
8/5/2016 8:10,4.72776
8/5/2016 8:15,4.71949
8/5/2016 8:20,4.70962
8/5/2016 8:25,4.69854
8/5/2016 8:30,4.68682
8/5/2016 8:35,4.67425
8/5/2016 8:40,4.65931
8/5/2016 8:45,4.64177
8/5/2016 8:50,4.62331
8/5/2016 8:55,4.60472
8/5/2016 9:00,4.58612
8/5/2016 9:05,4.56807
8/5/2016 9:10,4.55108
8/5/2016 9:15,4.53516
8/5/2016 9:20,4.52092
8/5/2016 9:25,4.50798
8/5/2016 9:30,4.49567
8/5/2016 9:35,4.484
8/5/2016 9:40,4.47438
8/5/2016 9:45,4.46773
8/5/2016 9:50,4.46252
8/5/2016 9:55,4.45757
8/5/2016 10:00,4.45264
8/5/2016 10:05,4.44775
8/5/2016 10:10,4.44292
8/5/2016 10:15,4.43817
8/5/2016 10:20,4.43352
8/5/2016 10:25,4.42897
8/5/2016 10:30,4.42445
8/5/2016 10:35,4.41998
8/5/2016 10:40,4.41563
8/5/2016 10:45,4.41149
8/5/2016 10:50,4.40745
8/5/2016 10:55,4.40343
8/5/2016 11:00,4.39941
8/5/2016 11:05,4.39541
8/5/2016 11:10,4.39148
8/5/2016 11:15,4.3876
8/5/2016 11:20,4.38381
8/5/2016 11:25,4.38009
8/5/2016 11:30,4.3764
8/5/2016 11:35,4.37274
8/5/2016 11:40,4.36919
8/5/2016 11:45,4.36579
8/5/2016 11:50,4.36248
8/5/2016 11:55,4.35919
8/5/2016 12:00,4.3559
8/5/2016 12:05,4.35258
8/5/2016 12:10,4.3492
8/5/2016 12:15,4.34577
8/5/2016 12:20,4.34224
8/5/2016 12:25,4.33865
8/5/2016 12:30,4.33502
8/5/2016 12:35,4.33137
8/5/2016 12:40,4.32761
8/5/2016 12:45,4.3237
8/5/2016 12:50,4.31969
8/5/2016 12:55,4.31567
8/5/2016 13:00,4.31164
8/5/2016 13:05,4.30752
8/5/2016 13:10,4.3032
8/5/2016 13:15,4.29868
8/5/2016 13:20,4.29385
8/5/2016 13:25,4.28877
8/5/2016 13:30,4.28358
8/5/2016 13:35,4.27828
8/5/2016 13:40,4.27265
8/5/2016 13:45,4.26645
8/5/2016 13:50,4.25993
8/5/2016 13:55,4.25335
8/5/2016 14:00,4.24676
8/5/2016 14:05,4.24026
8/5/2016 14:10,4.23393
8/5/2016 14:15,4.22776
8/5/2016 14:20,4.22186
8/5/2016 14:25,4.21617
8/5/2016 14:30,4.21059
8/5/2016 14:35,4.20509
8/5/2016 14:40,4.19987
8/5/2016 14:45,4.19514
8/5/2016 14:50,4.19069
8/5/2016 14:55,4.18629
8/5/2016 15:00,4.1819
8/5/2016 15:05,4.17778
8/5/2016 15:10,4.17419
8/5/2016 15:15,4.17112
8/5/2016 15:20,4.16889
8/5/2016 15:25,4.16736
8/5/2016 15:30,4.16614
8/5/2016 15:35,4.16519
8/5/2016 15:40,4.16515
8/5/2016 15:45,4.16666
8/5/2016 15:50,4.16903
8/5/2016 15:55,4.17158
8/5/2016 16:00,4.17415
8/5/2016 16:05,4.17701
8/5/2016 16:10,4.18044
8/5/2016 16:15,4.18444
8/5/2016 16:20,4.18935
8/5/2016 16:25,4.195
8/5/2016 16:30,4.201
8/5/2016 16:35,4.20727
8/5/2016 16:40,4.21454
8/5/2016 16:45,4.22347
8/5/2016 16:50,4.23335
8/5/2016 16:55,4.24341
8/5/2016 17:00,4.25349
8/5/2016 17:05,4.26368
8/5/2016 17:10,4.2741
8/5/2016 17:15,4.28475
8/5/2016 17:20,4.29576
8/5/2016 17:25,4.30705
8/5/2016 17:30,4.31848
8/5/2016 17:35,4.33003
8/5/2016 17:40,4.34198
8/5/2016 17:45,4.35458
8/5/2016 17:50,4.36756
8/5/2016 17:55,4.38061
8/5/2016 18:00,4.39367
8/5/2016 18:05,4.40681
8/5/2016 18:10,4.42008
8/5/2016 18:15,4.43347
8/5/2016 18:20,4.44707
8/5/2016 18:25,4.46083
8/5/2016 18:30,4.47467
8/5/2016 18:35,4.48859
8/5/2016 18:40,4.50275
8/5/2016 18:45,4.51729
8/5/2016 18:50,4.53202
8/5/2016 18:55,4.54678
8/5/2016 19:00,4.56155
8/5/2016 19:05,4.57614
8/5/2016 19:10,4.59036
8/5/2016 19:15,4.60421
8/5/2016 19:20,4.61748
8/5/2016 19:25,4.63031
8/5/2016 19:30,4.64292
8/5/2016 19:35,4.65525
8/5/2016 19:40,4.66672
8/5/2016 19:45,4.67716
8/5/2016 19:50,4.68718
8/5/2016 19:55,4.69715
8/5/2016 20:00,4.70712
8/5/2016 20:05,4.71656
8/5/2016 20:10,4.72503
8/5/2016 20:15,4.7325
8/5/2016 20:20,4.73846
8/5/2016 20:25,4.74327
8/5/2016 20:30,4.74747
8/5/2016 20:35,4.75076
8/5/2016 20:40,4.7516
8/5/2016 20:45,4.74995
8/5/2016 20:50,4.74749
8/5/2016 20:55,4.74494
8/5/2016 21:00,4.74238
8/5/2016 21:05,4.73916
8/5/2016 21:10,4.73471
8/5/2016 21:15,4.72898
8/5/2016 21:20,4.72131
8/5/2016 21:25,4.71218
8/5/2016 21:30,4.70228
8/5/2016 21:35,4.69131
8/5/2016 21:40,4.67745
8/5/2016 21:45,4.66044
8/5/2016 21:50,4.64233
8/5/2016 21:55,4.6241
8/5/2016 22:00,4.60587
8/5/2016 22:05,4.58697
8/5/2016 22:10,4.56683
8/5/2016 22:15,4.54543
8/5/2016 22:20,4.52208
8/5/2016 22:25,4.4972
8/5/2016 22:30,4.47156
8/5/2016 22:35,4.44514
8/5/2016 22:40,4.41635
8/5/2016 22:45,4.38426
8/5/2016 22:50,4.35055
8/5/2016 22:55,4.3165
8/5/2016 23:00,4.28236
8/5/2016 23:05,4.24777
8/5/2016 23:10,4.21246
8/5/2016 23:15,4.17649
8/5/2016 23:20,4.13945
8/5/2016 23:25,4.10148
8/5/2016 23:30,4.06304
8/5/2016 23:35,4.02426
8/5/2016 23:40,3.98421
8/5/2016 23:45,3.94221
8/5/2016 23:50,3.89916
8/5/2016 23:55,3.85587
8/6/2016 0:00,3.81253
8/6/2016 0:05,3.76979
8/6/2016 0:10,3.72823
8/6/2016 0:15,3.68778
8/6/2016 0:20,3.64923
8/6/2016 0:25,3.61237
8/6/2016 0:30,3.57659
8/6/2016 0:35,3.54183
8/6/2016 0:40,3.50939
8/6/2016 0:45,3.48022
8/6/2016 0:50,3.45263
8/6/2016 0:55,3.42531
8/6/2016 1:00,3.398
8/6/2016 1:05,3.37089
8/6/2016 1:10,3.34414
8/6/2016 1:15,3.31776
8/6/2016 1:20,3.29194
8/6/2016 1:25,3.26659
8/6/2016 1:30,3.24147
8/6/2016 1:35,3.21658
8/6/2016 1:40,3.19239
8/6/2016 1:45,3.1693
8/6/2016 1:50,3.14688
8/6/2016 1:55,3.12461
8/6/2016 2:00,3.10239
8/6/2016 2:05,3.08067
8/6/2016 2:10,3.05984
8/6/2016 2:15,3.03983
8/6/2016 2:20,3.02094
8/6/2016 2:25,3.003
8/6/2016 2:30,2.98566
8/6/2016 2:35,2.96872
8/6/2016 2:40,2.95256
8/6/2016 2:45,2.93817
8/6/2016 2:50,2.92548
8/6/2016 2:55,2.9134
8/6/2016 3:00,2.90142
8/6/2016 3:05,2.88975
8/6/2016 3:10,2.87864
8/6/2016 3:15,2.86799
8/6/2016 3:20,2.85813
8/6/2016 3:25,2.84902
8/6/2016 3:30,2.84036
8/6/2016 3:35,2.83189
8/6/2016 3:40,2.8237
8/6/2016 3:45,2.81662
8/6/2016 3:50,2.81111
8/6/2016 3:55,2.80633
8/6/2016 4:00,2.80163
8/6/2016 4:05,2.79731
8/6/2016 4:10,2.79378
8/6/2016 4:15,2.79091
8/6/2016 4:20,2.78906
8/6/2016 4:25,2.78823
8/6/2016 4:30,2.78806
8/6/2016 4:35,2.78826
8/6/2016 4:40,2.78899
8/6/2016 4:45,2.79127
8/6/2016 4:50,2.79583
8/6/2016 4:55,2.80164
8/6/2016 5:00,2.80772
8/6/2016 5:05,2.81449
8/6/2016 5:10,2.82254
8/6/2016 5:15,2.83165
8/6/2016 5:20,2.84247
8/6/2016 5:25,2.85497
8/6/2016 5:30,2.86856
8/6/2016 5:35,2.88276
8/6/2016 5:40,2.89802
8/6/2016 5:45,2.91635
8/6/2016 5:50,2.9385
8/6/2016 5:55,2.96235
8/6/2016 6:00,2.98648
8/6/2016 6:05,3.01133
8/6/2016 6:10,3.03748
8/6/2016 6:15,3.06485
8/6/2016 6:20,3.09422
8/6/2016 6:25,3.12536
8/6/2016 6:30,3.15752
8/6/2016 6:35,3.19037
8/6/2016 6:40,3.22538
8/6/2016 6:45,3.26485
8/6/2016 6:50,3.30709
8/6/2016 6:55,3.34985
8/6/2016 7:00,3.39257
8/6/2016 7:05,3.43574
8/6/2016 7:10,3.47987
8/6/2016 7:15,3.52494
8/6/2016 7:20,3.57152
8/6/2016 7:25,3.61936
8/6/2016 7:30,3.66764
8/6/2016 7:35,3.7162
8/6/2016 7:40,3.76646
8/6/2016 7:45,3.81909
8/6/2016 7:50,3.87253
8/6/2016 7:55,3.92599
8/6/2016 8:00,3.97953
8/6/2016 8:05,4.03278
8/6/2016 8:10,4.08532
8/6/2016 8:15,4.13702
8/6/2016 8:20,4.18735
8/6/2016 8:25,4.23668
8/6/2016 8:30,4.2859
8/6/2016 8:35,4.33499
8/6/2016 8:40,4.38295
8/6/2016 8:45,4.4288
8/6/2016 8:50,4.47352
8/6/2016 8:55,4.51814
8/6/2016 9:00,4.56279
8/6/2016 9:05,4.60652
8/6/2016 9:10,4.64847
8/6/2016 9:15,4.68854
8/6/2016 9:20,4.72567
8/6/2016 9:25,4.76053
8/6/2016 9:30,4.79413
8/6/2016 9:35,4.82578
8/6/2016 9:40,4.85178
8/6/2016 9:45,4.87245
8/6/2016 9:50,4.89159
8/6/2016 9:55,4.91056
8/6/2016 10:00,4.92952
8/6/2016 10:05,4.94779
8/6/2016 10:10,4.96481
8/6/2016 10:15,4.98051
8/6/2016 10:20,4.99424
8/6/2016 10:25,5.00651
8/6/2016 10:30,5.01787
8/6/2016 10:35,5.02738
8/6/2016 10:40,5.03311
8/6/2016 10:45,5.03638
8/6/2016 10:50,5.03917
8/6/2016 10:55,5.04192
8/6/2016 11:00,5.04468
8/6/2016 11:05,5.04698
8/6/2016 11:10,5.04848
8/6/2016 11:15,5.04913
8/6/2016 11:20,5.04852
8/6/2016 11:25,5.04697
8/6/2016 11:30,5.04484
8/6/2016 11:35,5.0415
8/6/2016 11:40,5.0358
8/6/2016 11:45,5.02863
8/6/2016 11:50,5.02119
8/6/2016 11:55,5.01372
8/6/2016 12:00,5.00625
8/6/2016 12:05,4.99881
8/6/2016 12:10,4.99138
8/6/2016 12:15,4.98399
